O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.98,0.95208204,0.9333333333333332,0.77090394,1.7895909525391074,1.2645373,9.722222222222221,1.0,0.9444444444444444,0.9714285714285714,random,0,0.3,0.3,0.96
1.0,0.95846343,1.0,0.8014134,1.6726960804932853,1.1934664,9.5,1.0,1.0,1.0,gnn,0,0.3,0.3,0.98
0.98,0.95808053,0.9333333333333332,0.7995827,1.7697115824633898,1.1862828,9.666666666666666,1.0,0.9444444444444444,0.9714285714285714,random,0,0.3,0.3,0.98
1.0,0.9640835,1.0,0.82828295,1.6690860948015258,1.1173489,9.5,1.0,1.0,1.0,gnn,0,0.3,0.3,1.0
1.0,0.9640835,1.0,0.82828295,1.6690860948015258,1.1173489,9.5,1.0,1.0,1.0,random,0,0.3,0.3,1.0
0.66,0.71200293,-0.4166666666666666,-0.41048104,16.855303271776293,17.253376,29.27777777777778,1.0,0.05555555555555555,0.10526315789473684,gnn,1,0.3,0.3,0.02
0.64,0.7043594,-0.5,-0.44791558,18.919482022772662,19.494652,27.944444444444443,0.0,0.0,0.0,random,1,0.3,0.3,0.02
0.68,0.71800154,-0.3333333333333332,-0.38110253,15.943992557456562,16.181107,27.944444444444443,1.0,0.1111111111111111,0.19999999999999998,gnn,1,0.3,0.3,0.04
0.66,0.7163361,-0.4166666666666666,-0.38925928,16.43389511330489,16.7236,25.833333333333332,1.0,0.05555555555555555,0.10526315789473684,random,1,0.3,0.3,0.04
0.7,0.7240001,-0.2500000000000002,-0.3517243,15.117070761036187,15.311947,25.666666666666668,1.0,0.16666666666666666,0.2857142857142857,gnn,1,0.3,0.3,0.06
0.66,0.72266024,-0.4166666666666666,-0.3582863,15.644414050754571,16.359814,27.72222222222222,1.0,0.05555555555555555,0.10526315789473684,random,1,0.3,0.3,0.06
0.72,0.72999877,-0.16666666666666682,-0.3223455,14.526590526098808,14.615962,26.38888888888889,1.0,0.2222222222222222,0.3636363636363636,gnn,1,0.3,0.3,0.08
0.66,0.7260292,-0.4166666666666666,-0.34178656,14.350237320320325,15.435775,25.88888888888889,0.6666666666666666,0.1111111111111111,0.1904761904761905,random,1,0.3,0.3,0.08
